X,Y,OBJECTID,County,PSC_NUMBER,SCHOOL_NAME,STREET,CITY,STATE,ZIP,Grades,School_Type
-8513357.7281,4740799.8821,1225,Anne Arundel,02.031,Fort Smallwood Elementary,1720 POPLAR RIDGE ROAD,PASADENA,MD,21122,PreK-5,Elementary
-8510799.3491,4727378.1478,1226,Anne Arundel,02.032,Broadneck High,1265 GREEN HOLLY DRIVE,ANNAPOLIS,MD,21409,9-12,High
-8514668.6896,4714996.4447,1227,Anne Arundel,02.017,Georgetown East Elementary,111 DOGWOOD ROAD,ANNAPOLIS,MD,21403,PreK-5,Elementary
-8522346.3109,4710145.1117,1228,Anne Arundel,02.018,Central Middle,221 CENTRAL AVENUE EAST,EDGEWATER,MD,21037,6-8,Middle
-8522797.3237,4710465.2891,1229,Anne Arundel,02.019,Center of Applied Technology South,211 CENTRAL AVENUE EAST,EDGEWATER,MD,21037,9-12,Career Tech
-8530435.5455,4744638.9354,1230,Anne Arundel,02.022,Richard Henry Lee Elementary,400 A STREET,GLEN BURNIE,MD,21061,K-5,Elementary
-8537588.5835,4729314.7936,1231,Anne Arundel,02.010,Four Seasons Elementary,979 WAUGH CHAPEL ROAD,GAMBRILLS,MD,21054,PreK-5,Elementary
-8511731.3564,4737557.1767,1232,Anne Arundel,02.012,Chesapeake High,4798 MOUNTAIN ROAD,PASADENA,MD,21122,9-12,High
-8523301.17,4710723.7771,1233,Anne Arundel,02.014,Central Special,140 STEPNEY LANE,EDGEWATER,MD,21037,PreK-12,Special Ed.
-8520398.0399,4742330.8804,1234,Anne Arundel,02.015,High Point Elementary,7789 EDGEWOOD AVENUE,PASADENA,MD,21122,PreK-5,Elementary
-8545627.9449,4742583.0238,1235,Anne Arundel,02.016,Jessup Elementary,2798 CHAMPION FOREST AVENUE,JESSUP,MD,20794,PreK-5,Elementary
-8522664.5216,4732744.0684,1236,Anne Arundel,02.005,Severna Park High,60 ROBINSON ROAD,SEVERNA PARK,MD,21146,9-12,High
-8532618.3473,4740427.0459,1237,Anne Arundel,02.006,Center of Applied Technology North,800 STEVENSON ROAD,SEVERN,MD,21144,9-12,Career Tech
-8517432.8376,4730149.9386,1238,Anne Arundel,02.007,Magothy River Middle,241 PENINSULA FARM ROAD,ARNOLD,MD,21012,6-8,Middle
-8532980.6639,4750712.1602,1239,Anne Arundel,02.008,Linthicum Elementary,101 SCHOOL LANE,LINTHICUM,MD,21090,K-5,Elementary
-8511306.4219,4737803.9686,1240,Anne Arundel,02.009,Chesapeake Bay Middle,4804 MOUNTAIN ROAD,PASADENA,MD,21122,6-8,Middle
-8531857.2843,4748086.6814,1241,Anne Arundel,02.124,Ferndale EEC,105 PACKARD AVENUE,GLEN BURNIE,MD,21061,PreK-K,Elementary
-8529513.101,4754630.0429,1242,Anne Arundel,02.121,Belle Grove Elementary,4502 BELLE GROVE RD,BALTIMORE,MD,21225,PreK-5,Elementary
-8529283.2431,4752700.2065,1243,Anne Arundel,02.092,Brooklyn Park Middle,200 HAMMONDS LANE,BALTIMORE,MD,21225,6-8,Middle
-8530122.9873,4739438.4215,1244,Anne Arundel,02.001,Old Mill Middle North,610 PATRIOT LANE,MILLERSVILLE,MD,21108,6-8,Middle
-8530258.8785,4740089.3431,1245,Anne Arundel,02.003,Rippling Woods Elementary,530 NOLFIELD DRIVE,GLEN BURNIE,MD,21061,PreK-5,Elementary
-8528703.86,4741860.0883,1246,Anne Arundel,02.120,Woodside Elementary,160 FUNKE ROAD,GLEN BURNIE,MD,21061,PreK-5,Elementary
-8528693.6305,4740133.0761,1247,Anne Arundel,02.114,Southgate Elementary,290 SHETLANDS LANE,GLEN BURNIE,MD,21061,PreK-5,Elementary
-8526240.8245,4746487.8187,1248,Anne Arundel,02.134,Point Pleasant Elementary,1035 DUMBARTON ROAD,GLEN BURNIE,MD,21060,PreK-5,Elementary
-8532800.1446,4752318.6904,1249,Anne Arundel,02.119,Overlook Elementary,401 HAMPTON ROAD,LINTHICUM,MD,21090,PreK-5,Elementary
-8530178.7835,4742334.3861,1250,Anne Arundel,02.109,Oakwood Elementary,330 OAK MANOR DRIVE,GLEN BURNIE,MD,21061,PreK-5,Elementary
-8519953.7311,4729995.3418,1251,Anne Arundel,02.094,Jones Elementary,122 HOYLE LANE,SEVERNA PARK,MD,21146,K-5,Elementary
-8509788.037,4727237.4661,1252,Anne Arundel,02.116,Cape St. Claire Elementary,931 BLUE RIDGE DRIVE,ANNAPOLIS,MD,21409,K-5,Elementary
-8525858.8947,4733898.6489,1253,Anne Arundel,02.029,Benfield Elementary,365 LYNWOOD DRIVE,SEVERNA PARK,MD,21146,PreK-5,Elementary
-8516383.2508,4726579.3715,1254,Anne Arundel,02.106,Arnold Elementary,95 JOYCE LANE EAST,ARNOLD,MD,21012,K-5,Elementary
-8526685.5141,4742207.1008,1255,Anne Arundel,02.095,Marley Glen Special Education,200 SCOTT AVENUE,GLEN BURNIE,MD,21060,PreK-12,Special Ed.
-8527987.2585,4732690.575,1256,Anne Arundel,02.122,Arlington Echo Education Center,975 INDIAN LANDING ROAD,MILLERSVILLE,MD,21108,K-12,Environmental Ed.
-8518543.4813,4743749.6056,1257,Anne Arundel,02.108,Sunset Elementary,8572 FORT SMALLWOOD ROAD,PASADENA,MD,21122,PreK-5,Elementary
-8523672.476,4733695.6541,1258,Anne Arundel,02.107,Oak Hill Elementary,34 TRUCKHOUSE ROAD,SEVERNA PARK,MD,21146,K-5,Elementary
-8515181.8063,4736894.8465,1259,Anne Arundel,02.103,Lake Shore Elementary,4531 MOUNTAIN ROAD,PASADENA,MD,21122,PreK-5,Elementary
-8523089.0856,4710807.6564,1260,Anne Arundel,02.117,Central Elementary,130 STEPNEY LANE,EDGEWATER,MD,21037,K-5,Elementary
-8521559.6995,4699534.9919,1261,Anne Arundel,02.123,Carrie Weedon EEC,911 GALESVILLE ROAD,GALESVILLE,MD,20765,PreK,Elementary
-8537782.2215,4730991.6523,1262,Anne Arundel,02.102,Waugh Chapel Elementary,840 SUNFLOWER DRIVE,ODENTON,MD,21113,PreK-5,Elementary
-8537533.2628,4721331.8704,1263,Anne Arundel,02.115,Crofton Woods Elementary,1750 URBY DRIVE,CROFTON,MD,21114,K-5,Elementary
-8551670.1478,4734316.3109,1264,Anne Arundel,02.093,Brock Bridge Elementary,405 BROCK BRIDGE ROAD,LAUREL,MD,20724,PreK-5,Elementary
-8526252.3566,4690310.8369,1265,Anne Arundel,02.101,Tracey's Elementary,20 DEALE ROAD,TRACEY'S LANDING,MD,20779,K-5,Elementary
-8520242.0028,4761270.4581,1266,Baltimore City,30.240,Holabird PK-8 # 229,1500 IMLA ST,BALTIMORE,MD,21224,PK-8,PreK-8
-8538776.1737,4762353.7408,1267,Baltimore City,30.041,North Bend PK-8 # 081,181 NORTH BEND ROAD,BALTIMORE,MD,21229,PreK-8,PreK-8
-8497593.3107,4716271.5072,1268,Queen Anne's,17.024,Matapeake Elementary,651 ROMANCOKE ROAD,STEVENSVILLE,MD,21666,PK-5,Elementary
-8527364.8462,4767819.8635,1269,Baltimore City,30.198,Coldstream Park PK-8 # 031,1400 EXETER HALL AVE,BALTIMORE,MD,21218,6-8,Middle
-8525714.015,4763815.9407,1270,Baltimore City,30.017,Commodore John Rodgers PK-8 # 027,100 N CHESTER STREET,BALTIMORE,MD,21231,PK-8,PreK-8
-8537002.638,4769414.7998,1271,Baltimore City,30.167,Forest Park High # 406,3701 ELDORADO AVE.,BALTIMORE,MD,21207,9-12,High
-8520544.566,4772208.951,1272,Baltimore City,30.095,Glenmount PK-8 # 235,6211 WALTHER AVE,BALTIMORE,MD,21206,PK-8,PreK-8
-8533057.9808,4763534.8735,1273,Baltimore City,30.225,Mary A. Winterling Elementary (formerly Bentalou Elementary),220 NORTH BENTALOU STREET,BALTIMORE,MD,21223,PK-5,Elementary
-8538978.0719,4736631.7627,1274,Anne Arundel,02.129,Seven Oaks Elementary,1905 TOWN CENTER BOULEVARD,ODENTON,MD,21113,PreK-5,Elementary
-8535488.5746,4726258.4353,1275,Anne Arundel,02.131,Nantucket Elementary,2350 NANTUCKET DRIVE,CROFTON,MD,21114,K-5,Elementary
-8438837.176,4814938.1649,1276,Cecil,07.042,New Cecil School of Technology,912 APPLETON RD,ELKTON,MD,21921,,Career Tech
-8536942.3074,4763663.1773,1277,Baltimore City,30.246,Edmondson High School Building # 400A,501 ATHOL AVENUE,BALTIMORE,MD,21229,9-12,High
-8526898.4937,4765701.2106,1278,Baltimore City,30.204,Dr. Bernard E. Harris Sr. Elementary # 250,1400 NORTH CAROLINE ST,BALTIMORE,MD,21213,PK-5,Elementary
-8520471.7434,4767533.2958,1279,Baltimore City,30.232,Moravia Park Building #105B (formerly Frankford #216),6001 FRANKFORD AVE,BALTIMORE,MD,21206,3-5,Elementary
-8527561.7006,4765252.6193,1280,Baltimore City,30.234,Johnston Square Elementary # 016,1101 VALLEY ST,BALTIMORE,MD,21202,PreK-5,Elementary
-8529836.8703,4764516.9788,1281,Baltimore City,30.236,Joseph C. Briscoe Building #451,900 DRUID HILL AVENUE,BALTIMORE,MD,21201,6-12,Middle/High
-8531813.687,4771506.9808,1282,Baltimore City,30.227,Western High Building #407,4600 FALLS RD,BALTIMORE,MD,21209,9-12,High
-8529418.2452,4758012.3559,1283,Baltimore City,30.228,Southside Building # 181 (formerly #180 Dr. Arnett J. Brown),2700 SEAMON AVE,BALTIMORE,MD,21225,9-12,High
-8525940.5763,4772261.2838,1284,Baltimore City,30.229,Northwood Elementary # 242,5201 LOCH RAVEN BLVD,BALTIMORE,MD,21239,PK-5,Elementary
-8529543.8697,4757796.4316,1285,Baltimore City,30.230,Dr. Carter Goodwin Woodson PK-8 # 160,2501 SEABURY RD,BALTIMORE,MD,21225,PK-8,PreK-8
-8526360.2509,4767260.9765,1286,Baltimore City,30.219,Lake Clifton Park Building # 456 (formerly Fairmount Harford,2555 HARFORD ROAD,BALTIMORE,MD,21218,9-12,High
-8529741.6502,4757249.1322,1287,Baltimore City,30.220,CHERRY HILL 3-8 #159,801 BRIDGEVIEW RD,BALTIMORE,MD,21225,3-8,Elementary/Middle
-8536842.4912,4773723.2367,1288,Baltimore City,30.221,Cross Country PK-8 # 247,6100 CROSS COUNTRY BLVD,BALTIMORE,MD,21215,PK-8,PreK-8
-8520386.6109,4762188.9577,1289,Baltimore City,30.222,Graceland Park/O'Donnell Heights PK-8 # 240,6300 O'DONNELL ST,BALTIMORE,MD,21224,PK-8,PreK-8
-8604645.3174,4783169.0883,1290,Frederick,10.081,Blue Heron Elementary,7100 EAGLEHEAD DRIVE,NEW MARKET,MD,21774,K-5,Elementary
-8526627.3165,4763319.6777,1291,Baltimore City,30.223,Lombard Building # 057,1601 E LOMBARD ST,BALTIMORE,MD,21231,PK-1,Elementary
-8522736.2638,4774316.5904,1292,Baltimore City,30.209,Professional Development Center Building #93 [aka Dr. Samuel,2500 E NORTHERN PARKWAY,BALTIMORE,MD,21214,6-12,Middle/High
-8523642.1281,4771834.3433,1293,Baltimore City,30.210,Garrett Heights PK-8 # 212,2800 ALISA AVE,BALTIMORE,MD,21214,PK-8,PreK-8
-8530872.4133,4763629.359,1294,Baltimore City,30.213,Harbor City Building - West #413,1001 W. SARATOGA ST.,BALTIMORE,MD,21223,9-12,High
-8534598.0162,4769190.2449,1295,Baltimore City,30.218,Dr. Nathan Pitts/Ashburton PK-8 # 058,3935 HILTON ROAD,BALTIMORE,MD,21215,PK-8,PreK-8
-8529966.0199,4764564.8851,1296,Baltimore City,30.203,The Historic Samuel Coleridge-Taylor Elementary # 122,507 W PRESTON ST,BALTIMORE,MD,21201,PK-5,Elementary
-8527246.7965,4772633.2496,1297,Baltimore City,30.206,Chinquapin Building # 046,900 WOODBOURNE AVE,BALTIMORE,MD,21212,5-8,Middle/High
-8531822.6386,4762882.8716,1298,Baltimore City,30.208,Steuart Hill PK-5 # 004,30 S GILMOR ST,BALTIMORE,MD,21223,PreK-5,Elementary
-8530776.0132,4762934.1603,1299,Baltimore City,30.197,James McHenry Building # 010,31 S SCHROEDER ST,BALTIMORE,MD,21223,PK-8,PreK-8
-8534051.97,4771168.8273,1300,Baltimore City,30.199,Edgecombe Circle PK-8 # 062,2835 VIRGINIA AVE,BALTIMORE,MD,21215,PreK-5,Elementary
-8535603.4511,4763591.3611,1301,Baltimore City,30.201,Mary E. Rodman Elementary # 204,3510 W MULBERRY ST,BALTIMORE,MD,21229,PK-5,Elementary
-8526770.8196,4763311.3496,1302,Baltimore City,30.202,City Springs PK-8 # 008,100 SOUTH CAROLINE ST,BALTIMORE,MD,21231,PreK-8,PreK-8
-8523323.2094,4767813.0418,1303,Baltimore City,30.191,Brehms Lane ES # 231,3536 BREHMS LANE,BALTIMORE,MD,21213,PK-7,PreK-8
-8522680.0418,4766912.754,1304,Baltimore City,30.193,Sinclair Lane Elementary # 248,3880 SINCLAIR LANE,BALTIMORE,MD,21213,PK-5,Elementary
-8526096.488,4774157.4438,1305,Baltimore City,30.194,Leith Walk PK-8 # 245,1235 SHERWOOD AVE,BALTIMORE,MD,21239,PK-8,PreK-8
-8537497.617,4761965.7795,1306,Baltimore City,30.195,Beechfield PK-8 # 246,301 SOUTH BEECHFIELD AVE,BALTIMORE,MD,21229,PK-8,PreK-8
-8520461.8597,4774274.3267,1307,Baltimore City,30.196,Woodhome PK-8 # 205,7300 MOYER AVE,BALTIMORE,MD,21234,PK-8,PreK-8
-8533662.1044,4764829.5506,1308,Baltimore City,30.184,Calverton PK-8 # 075,1100 WHITMORE AVE,BALTIMORE,MD,21216,3-8,PreK-8
-8531983.6738,4771417.5361,1309,Baltimore City,30.185,Baltimore Polytechnic Institute # 403,1400 W COLD SPRING LANE,BALTIMORE,MD,21209,9-12,High
-8538677.4409,4774000.9455,1310,Baltimore City,30.187,Northwestern High #401,6900 PARK HEIGHTS AVE,BALTIMORE,MD,21215,9-12,High
-8535555.7714,4766251.013,1311,Baltimore City,30.188,Walbrook Building #411,2000 EDGEWOOD ST,BALTIMORE,MD,21216,6-12,Middle/High
-8520282.217,4770239.5857,1312,Baltimore City,30.189,Hazelwood K-8 # 210,4517 HAZELWOOD AVE,BALTIMORE,MD,21206,PreK-8,PreK-8
-8536377.0772,4764013.4866,1313,Baltimore City,30.176,Wildwood PK-8 # 088 (formerly Lyndhurst),621 WILDWOOD PKWY,BALTIMORE,MD,21229,PreK-8,Elementary/Middle
-8529010.4854,4764468.4427,1314,Baltimore City,30.178,Baltimore School for the Arts # 415,712 CATHEDRAL ST,BALTIMORE,MD,21202,9-12,High
-8532084.7099,4758078.4062,1315,Baltimore City,30.179,Lakeland PK-8 # 012,2921 STRANDEN RD,BALTIMORE,MD,21230,PreK-8,PreK-8
-8537208.728,4763749.1311,1316,Baltimore City,30.180,Westside Skill Center (CTE) # 400B,4501 EDMONDSON AVE,BALTIMORE,MD,21229,9-12,High
-8526462.7042,4760142.683,1317,Baltimore City,30.181,Francis Scott Key Elementary/Middle # 076,1425 E FORT AVE,BALTIMORE,MD,21230,PreK-8,Elementary/Middle
-8522008.4883,4765143.4595,1318,Baltimore City,30.171,Claremont Special Ed. High # 307,5301 ERDMAN AVE,BALTIMORE,MD,21205,6-12,Middle/High
-8523776.0542,4774250.3796,1319,Baltimore City,30.174,Northern Building #402,2201 PINEWOOD AVE,BALTIMORE,MD,21214,9-12,High
-8526944.8315,4754107.8696,1320,Baltimore City,30.175,Bay Brook PK-8 # 124A,4301 TENTH ST,BALTIMORE,MD,21225,PK-8,PreK-8
-8521785.6965,4770331.4525,1321,Baltimore City,30.161,Gardenville Elementary # 211,5300 BELAIR ROAD,BALTIMORE,MD,21206,PreK-5,Elementary
-8533417.1983,4762205.2064,1322,Baltimore City,30.162,Frederick Elementary # 260,2501 FREDERICK AVE,BALTIMORE,MD,21223,PK-5,Elementary
-8519994.9516,4763671.382,1323,Baltimore City,30.164,Patterson High # 405,100 KANE ST,BALTIMORE,MD,21224,9-12,High
-8532710.2152,4759429.409,1324,Baltimore City,30.149,Morrell Park PK-8 # 220,2601 TOLLEY ST,BALTIMORE,MD,21230,PK-8,PreK-8
-8525683.6043,4771478.8481,1325,Baltimore City,30.154,Lois T. Murray Special Ed. PK-8 # 313,1600 E ARLINGTON AVE,BALTIMORE,MD,21239,PK-8,Special Ed.
-8529181.2568,4761339.2186,1326,Baltimore City,30.155,Sharp-Leadenhall Special Ed. ES # 314,150 W WEST STREET,BALTIMORE,MD,21230,K-5,Special Ed.
-8527852.7228,4755654.2038,1327,Baltimore City,30.159,Maree G. Farring PK-8 # 203,300 PONTIAC AVE,BALTIMORE,MD,21225,PK-8,PreK-8
-8533224.5198,4766592.9335,1328,Baltimore City,30.140,Robert W. Coleman Elementary # 142,2400 WINDSOR AVE,BALTIMORE,MD,21217,PK-5,Elementary
-8525430.2623,4764416.6347,1329,Baltimore City,30.144,Tench Tilghman PK-8 # 013,600 N PATTERSON PARK AVE,BALTIMORE,MD,21205,PK-8,PreK-8
-8527912.3391,4761346.9868,1330,Baltimore City,30.146,Digital Harbor High # 416,1100 COVINGTON ST,BALTIMORE,MD,21230,9-12,High
-8538812.5506,4773680.3005,1331,Baltimore City,30.148,Fallstaff PK-8 # 241,3801 FALLSTAFF RD,BALTIMORE,MD,21215,PK-8,PreK-8
-8536381.2938,4768492.1263,1332,Baltimore City,30.135,Liberty PK-5 # 064,3901 MAINE AVE,BALTIMORE,MD,21207,PreK-5,Elementary
-8521690.8539,4768268.472,1333,Baltimore City,30.137,Northeast Middle # 049,5001 MORAVIA RD,BALTIMORE,MD,21206,6-8,Middle
-8531511.2595,4763320.6037,1334,Baltimore City,30.115,Francis M. Wood Building # 178,100 N. CALHOUN STREET,BALTIMORE,MD,21223,9-12,High
-8534100.5308,4765379.2131,1335,Baltimore City,30.127,Rosemont PK-8 # 063,2777 PRESSTMAN ST,BALTIMORE,MD,21216,PreK-8,PreK-8
-8526932.0961,4764060.5472,1336,Baltimore City,30.128,Paul Laurence Dunbar High # 414,1400 ORLEANS ST,BALTIMORE,MD,21231,9-12,High
-8526414.2836,4755025.9473,1337,Baltimore City,30.099,Benjamin Franklin Building # 239,1201 CAMBRIA ST,BALTIMORE,MD,21225,9-12,High
-8533403.4129,4766304.6888,1338,Baltimore City,30.108,William S. Baer Special Ed. PK-12 # 301,2001 NORTH WARWICK AVE,BALTIMORE,MD,21216,PK-12,Special Ed.
-8526749.1392,4768441.9952,1339,Baltimore City,30.110,Baltimore City College # 480,3220 THE ALAMEDA,BALTIMORE,MD,21218,9-12,High
-8533173.1537,4766866.7923,1340,Baltimore City,30.111,Frederick Douglass HS # 450,2301 GWYNNS FALLS PKWY,BALTIMORE,MD,21217,9-12,High
-8532902.5074,4765427.0207,1341,Baltimore City,30.113,Carver Vocational-Technical High CTE # 454,2201 PRESSTMAN ST,BALTIMORE,MD,21216,9-12,Career Tech
-8537999.0102,4764063.6277,1342,Baltimore City,30.090,Thomas Jefferson PK-8 # 232,605 DRYDEN DRIVE,BALTIMORE,MD,21229,PK-8,PreK-8
-8530917.3873,4773020.4763,1343,Baltimore City,30.092,Roland Park Elementary/Middle # 233,5207 ROLAND AVE,BALTIMORE,MD,21210,PK-8,PreK-8
-8536419.6435,4771990.156,1344,Baltimore City,30.094,Arlington PK-8 # 234,3705 W. ROGERS AVE,BALTIMORE,MD,21215,PK-5,Elementary
-8522336.5667,4773344.9431,1345,Baltimore City,30.096,Hamilton PK-8  # 236,6101 OLD HARFORD RD,BALTIMORE,MD,21214,PK-8,PreK-8
-8523206.6784,4763207.9249,1346,Baltimore City,30.098,Highlandtown PK-8 # 237,231 S.EATON STREET,BALTIMORE,MD,21224,PK-8,PreK-8
-8527976.4309,4773452.9962,1347,Baltimore City,30.076,Govans Elementary # 213,5801 YORK RD,BALTIMORE,MD,21212,PK-5,Elementary
-8528263.8067,4771066.6435,1348,Baltimore City,30.077,Guilford PK-8 # 214,4520 YORK RD,BALTIMORE,MD,21212,PK-8,PreK-8
-8531286.112,4759292.703,1349,Baltimore City,30.082,Westport PK-8 # 225,2401 NEVADA STREET,BALTIMORE,MD,21230,PK-8,PreK-8
-8521766.5118,4762482.7608,1350,Baltimore City,30.086,John Ruhrah PK-8 #228,701 S RAPPOLLA ST,BALTIMORE,MD,21224,PK-8,PreK-8
-8533003.37,4804059.203,1351,Baltimore County,03.097,Hereford Middle,712 CORBETT ROAD,MONKTON,MD,21111,6-8,Middle
-8531763.836,4755675.6982,1352,Baltimore County,03.100,Baltimore Highlands Elementary,4200 ANNAPOLIS RD,BALTIMORE,MD,21227,PreK-5,Elementary
-8540340.9216,4764581.8808,1353,Baltimore County,03.101,Edmondson Heights Elementary,1600 LANGFORD ROAD,BALTIMORE,MD,21207,PreK-5,Elementary
-8542458.2534,4767990.3756,1354,Baltimore County,03.102,Featherbed Lane Elementary,6700 RICHARDSON ROAD,BALTIMORE,MD,21207,PreK-5,Elementary
-8538609.1126,4779207.1329,1355,Baltimore County,03.090,Fort Garrison Elementary,3310 WOODVALLEY DRIVE,BALTIMORE,MD,21208,PreK-5,Elementary
-8540455.4462,4769713.8133,1356,Baltimore County,03.092,Powhatan Elementary,3300 KELOX ROAD,BALTIMORE,MD,21207,PreK-5,Elementary
-8535936.53,4776457.3198,1357,Baltimore County,03.093,Summit Park Elementary,6920 DIANA ROAD,BALTIMORE,MD,21209,K-5,Elementary
-8533639.7315,4807899.2536,1358,Baltimore County,03.094,Hereford High,17301 YORK ROAD,PARKTON,MD,21120,9-12,High
-8528380.12,4780569.7813,1359,Baltimore County,03.095,George Washington Carver Center for Arts and Technology,938 NORTH YORK ROAD,TOWSON,MD,21204,9-12,High
-8532867.1147,4757539.0398,1360,Baltimore County,03.084,Lansdowne Middle,2400 LANSDOWNE ROAD,BALTIMORE,MD,21227,6-8,Middle
-8538931.5237,4775862.0214,1361,Baltimore County,03.085,Pikesville Middle,7701 SEVEN MILE LANE,BALTIMORE,MD,21208,6-8,Middle
-8532286.7871,4819729.5177,1362,Baltimore County,03.086,Seventh District Elementary,20300 YORK ROAD,PARKTON,MD,21120,PreK-5,Elementary
-8546153.2542,4761275.9896,1363,Baltimore County,03.088,Catonsville Middle,2301 EDMONDSON AVE,BALTIMORE,MD,21228,6-8,Middle
-8541573.066,4773423.538,1364,Baltimore County,03.089,Bedford Elementary,7407 DORMAN DRIVE,BALTIMORE,MD,21208,1-5,Elementary
-8600689.5788,4755685.9215,1365,Montgomery,15.274,Wilson Wims Elementary,12520 BLUE SKY DR,CLARKSBURG,MD,20871,K-5,Elementary
-8655964.038,4816743.3089,1366,Washington,21.055,Jonathan Hager Elementary,12615 SEDGWICK WAY,HAGERSTOWN,MD,21740,PreK-5,Elementary
-8541641.277,4760161.9011,1367,Baltimore County,03.217,Catonsville Elementary,106 BLOOMSBURY AVE,CATONSVILLE,MD,21228,PreK-5,Elementary
-8549744.0772,4778060.2199,1368,Baltimore County,03.216,Lyons Mill Elementary,9435 LYONS MILL ROAD,OWINGS MILLS,MD,21117,K-5,Elementary
-8542322.4734,4748344.1905,1369,Howard,13.089,Hanover Hills Elementary,7030 BANBURY DR,HANOVER,MD,21076,PreK-5,Elementary
-8599495.2595,4754216.2949,1370,Montgomery,15.281,Snowden Farm Elementary School,22500 SWEETSPIRE DR.,CLARKSBURG,MD,20871,,
-8532262.4048,4764160.8416,1371,Baltimore City,30.150,Harriet Tubman Building # 138,1807 HARLEM AVE,BALTIMORE,MD,21217,K-5,Elementary
-8567423.6399,4665737.1291,1372,Charles,08.048,Billingsley Elementary School,10069 BILLINGSLEY RD,WHITE PLAINS,MD,20695,PreK-5,Elementary
-8622328.2695,4780376.7837,1373,Frederick,10.079,Butterfly Ridge Elementary School,601 CONTENDER WAY,FREDERICK,MD,21703,PreK-5,Elementary
-8527121.5917,4771752.9763,1374,Baltimore City,30.173,Winston Middle # 209,1101 WINSTON AVE,BALTIMORE,MD,21212,"4-6,",Elementary/Middle/High
-8529083.6723,4764043.8108,1375,Baltimore City,30.284,Baltimore Leadership School for Young Women,128 W FRANKLIN ST,BALTIMORE,MD,21201,6-12,Middle/High
-8510780.6711,4779637.838,1376,Baltimore County,03.219,Honeygo Elementary,4816 E JOPPA RD,PERRY HALL,MD,21128,,Elementary
-8651354.0193,4812124.3634,1377,Washington,21.056,Public Service Academy,701 FREDERICK ST,HAGERSTOWN,MD,21740,,
-8611136.2267,4790955.7538,1378,Frederick,10.080,Rock Creek School,55 B WEST FREDERICK STREET,WALKERSVILLE,MD,21793,,Special Ed.
-8534661.2342,4721908.015,1379,Anne Arundel,02.135,Crofton High,2291 DAVIDSONVILLE ROAD,GAMBRILLS,MD,21054,9-12,High
